# {'N': 2, 'y': [8, 9], 'f': [0, 1], 'M': 2, 'mu_': [7, 7], 'f_': [2, 3], 'n': 302, 'mu': [6, 6], 'y_': [10, 11], 'x': [4, 5]}
172,0.774,0.858,0.855,0.834,0.774,0.858,0.000,0.000,-33.117,3.843,0.020,0.549
174,0.264,0.993,0.292,0.992,0.264,0.993,0.000,0.000,9.405,27.067,0.655,0.950
180,0.835,0.430,0.922,0.336,0.835,0.430,0.000,0.000,-22.273,-11.887,0.182,0.277
181,0.257,0.997,0.284,0.996,0.257,0.997,0.000,0.000,8.624,28.537,0.644,0.975
182,0.777,0.838,0.858,0.812,0.777,0.838,0.000,0.000,-33.039,2.960,0.021,0.534
183,0.398,0.930,0.439,0.918,0.398,0.930,0.000,0.000,31.481,-8.081,0.985,0.343
185,0.389,0.931,0.429,0.920,0.389,0.931,0.000,0.000,30.703,-6.039,0.973,0.378
186,0.318,0.963,0.351,0.957,0.318,0.963,0.000,0.000,19.034,13.140,0.799,0.710
195,0.395,0.930,0.436,0.919,0.395,0.930,0.000,0.000,31.446,-7.440,0.984,0.354
202,0.251,1.000,0.276,1.000,0.251,1.000,0.000,0.000,7.567,29.038,0.628,0.984
203,0.402,0.930,0.443,0.918,0.402,0.930,0.000,0.000,32.394,-8.411,0.999,0.337
205,0.768,0.898,0.848,0.881,0.768,0.898,0.000,0.000,-34.304,4.467,0.003,0.560
206,0.269,0.991,0.296,0.990,0.269,0.991,0.000,0.000,10.117,25.889,0.666,0.930
213,0.393,0.930,0.434,0.919,0.393,0.930,0.000,0.000,31.370,-6.927,0.983,0.363
214,0.406,0.930,0.448,0.918,0.406,0.930,0.000,0.000,32.485,-8.953,1.000,0.328
215,0.321,0.961,0.354,0.955,0.321,0.961,0.000,0.000,19.555,12.257,0.807,0.694
216,0.378,0.934,0.417,0.923,0.378,0.934,0.000,0.000,28.987,-3.112,0.948,0.429
218,0.258,0.996,0.285,0.996,0.258,0.996,0.000,0.000,8.267,27.999,0.638,0.966
219,0.324,0.960,0.357,0.953,0.324,0.960,0.000,0.000,20.022,11.604,0.814,0.683
223,0.327,0.958,0.361,0.951,0.327,0.958,0.000,0.000,20.604,10.714,0.823,0.668
235,0.876,0.203,0.967,0.071,0.876,0.203,0.000,0.000,-14.298,-22.244,0.301,0.098
236,0.332,0.955,0.366,0.948,0.332,0.955,0.000,0.000,21.480,9.377,0.836,0.645
240,0.826,0.494,0.912,0.410,0.826,0.494,0.000,0.000,-23.955,-9.466,0.157,0.319
241,0.315,0.965,0.348,0.959,0.315,0.965,0.000,0.000,18.320,13.861,0.788,0.722
244,0.903,0.142,0.997,0.001,0.903,0.142,0.000,0.000,-10.312,-27.887,0.361,0.001
250,0.392,0.931,0.432,0.919,0.392,0.931,0.000,0.000,30.872,-6.878,0.976,0.364
259,0.388,0.931,0.428,0.920,0.388,0.931,0.000,0.000,30.462,-5.846,0.970,0.382
262,0.765,0.914,0.845,0.900,0.765,0.914,0.000,0.000,-33.892,5.253,0.009,0.573
267,0.771,0.880,0.851,0.860,0.771,0.880,0.000,0.000,-33.442,4.473,0.015,0.560
268,0.385,0.932,0.425,0.921,0.385,0.932,0.000,0.000,29.937,-5.123,0.962,0.394
270,0.810,0.609,0.894,0.544,0.810,0.609,0.000,0.000,-26.922,-5.264,0.113,0.392
275,0.385,0.932,0.425,0.921,0.385,0.932,0.000,0.000,30.184,-4.981,0.966,0.397
277,0.855,0.305,0.944,0.190,0.855,0.305,0.000,0.000,-18.357,-16.895,0.241,0.191
280,0.338,0.952,0.373,0.944,0.338,0.952,0.000,0.000,22.419,7.734,0.850,0.616
281,0.320,0.962,0.353,0.956,0.320,0.962,0.000,0.000,19.368,12.632,0.804,0.701
283,0.281,0.984,0.310,0.982,0.281,0.984,0.000,0.000,12.339,22.751,0.699,0.876
286,0.356,0.942,0.393,0.933,0.356,0.942,0.000,0.000,25.422,2.682,0.895,0.529
294,0.786,0.779,0.868,0.742,0.786,0.779,0.000,0.000,-31.461,0.867,0.045,0.498
